pso_particles,pso_max_iter,pso_w,pso_w_end,pso_c1,pso_c2,charger_count,weight_load,weight_sensitivity,best_fitness,mean_fitness,std_fitness,mean_load_coverage,mean_avg_sensitivity,mean_runtime,best_selected_nodes
80,100,0.7,0.3,2.0,2.0,10,0.6,0.4,0.4093748902510679,0.4041404708346835,0.004001655102117357,0.54535666218035,0.19231618381618382,55.93378896713257,"[20, 8, 2, 25, 30, 24, 32, 19, 14, 7]"
50,100,0.6,0.2,2.0,2.0,10,0.6,0.4,0.41954152487261503,0.403999695802926,0.009148502539481053,0.5421265141318978,0.1968094683094683,34.00670948028564,"[30, 25, 2, 7, 24, 32, 19, 4, 8, 31]"
50,100,0.7,0.3,1.5,2.0,10,0.6,0.4,0.4116725253212467,0.4036606216275126,0.00883080922088333,0.5432032301480485,0.19434670884670885,33.84870014190674,"[8, 20, 32, 2, 25, 19, 23, 30, 24, 7]"
50,100,0.6,0.2,2.0,1.5,10,0.6,0.4,0.4116725253212467,0.4036587478619779,0.004399293845814323,0.5421265141318977,0.1959570984570985,35.061676836013795,"[30, 2, 32, 24, 20, 25, 8, 19, 7, 23]"
100,100,0.8,0.3,1.5,2.0,10,0.6,0.4,0.41239866772975786,0.4033508134903828,0.007549677571391014,0.541049798115747,0.19680233655233653,66.8660253047943,"[8, 19, 7, 14, 24, 31, 25, 30, 2, 32]"
50,100,0.7,0.3,1.5,1.5,10,0.6,0.4,0.4116725253212467,0.40302064835120016,0.005214867513596873,0.5442799461641992,0.19113170163170162,33.7523431301117,"[22, 19, 30, 24, 32, 8, 3, 7, 25, 2]"
50,100,0.6,0.2,1.5,1.5,10,0.6,0.4,0.41051774739392505,0.40280923733063706,0.011527248103064328,0.5415881561238224,0.19464085914085913,33.53173770904541,"[2, 32, 19, 29, 8, 24, 7, 20, 25, 30]"
50,100,0.6,0.3,1.5,2.0,10,0.6,0.4,0.41651774739392505,0.4027767185707966,0.008920312764899777,0.5394347240915208,0.1977897102897103,33.871837568283084,"[24, 32, 20, 8, 25, 30, 7, 4, 2, 3]"
80,100,0.7,0.3,1.5,1.5,10,0.6,0.4,0.4142201123237462,0.40272530576945104,0.010462670568852623,0.5423956931359353,0.1932197247197247,57.600873708724976,"[14, 4, 7, 30, 19, 2, 24, 25, 32, 8]"
80,100,0.6,0.3,2.0,1.5,10,0.6,0.4,0.4142201123237462,0.40248455467157074,0.00971931830159036,0.5345895020188426,0.20432713365066307,55.535174417495725,"[14, 2, 24, 7, 8, 25, 32, 30, 19, 4]"
100,100,0.8,0.2,2.0,1.5,10,0.6,0.4,0.4116725253212467,0.4023166677198978,0.005909603418510584,0.5421265141318977,0.19260189810189812,67.31725816726684,"[25, 24, 32, 2, 7, 30, 8, 20, 23, 19]"
80,200,0.8,0.3,2.0,2.0,10,0.6,0.4,0.4058417118995853,0.401909243739661,0.0034522068852608787,0.53835800807537,0.19723609723609722,115.6216254234314,"[24, 32, 2, 4, 25, 31, 8, 14, 7, 19]"
80,100,0.8,0.2,2.0,1.5,10,0.6,0.4,0.4142201123237462,0.40160925014868487,0.010593682483071585,0.5351278600269179,0.20133133533133535,56.63853783607483,"[14, 30, 7, 32, 24, 2, 25, 19, 4, 8]"
100,100,0.7,0.3,2.0,1.5,10,0.6,0.4,0.4093748902510679,0.4015484271971486,0.008274632206679637,0.5437415881561238,0.1882586857586858,67.09289603233337,"[32, 19, 14, 24, 7, 30, 2, 25, 8, 23]"
100,100,0.8,0.3,2.0,2.0,10,0.6,0.4,0.41500585865458006,0.40102590496089824,0.008385422981830142,0.5397039030955586,0.19300890775890775,45.533029317855835,"[8, 19, 25, 32, 24, 7, 23, 30, 3, 2]"
80,100,0.8,0.2,2.0,2.0,10,0.6,0.4,0.41088677899041287,0.4010114351328348,0.00765638651380224,0.5415881561238223,0.19014635364635363,52.67085704803467,"[2, 25, 30, 8, 24, 32, 20, 14, 4, 7]"
50,100,0.8,0.2,2.0,1.5,10,0.6,0.4,0.40844890282440754,0.4006499421619206,0.006682964469474437,0.5270524899057873,0.21104612054612054,33.67395567893982,"[3, 8, 4, 2, 24, 25, 7, 20, 32, 19]"
50,100,0.7,0.2,2.0,2.0,10,0.6,0.4,0.41451774739392505,0.40036742019756827,0.008773465054659261,0.526514131897712,0.21114735264735263,33.858372640609744,"[8, 32, 24, 25, 30, 2, 3, 7, 21, 4]"
100,100,0.6,0.2,1.5,1.5,10,0.6,0.4,0.4131844140605917,0.3999781082085254,0.008958191479632793,0.53835800807537,0.1924082584082584,71.1919653892517,"[24, 2, 23, 20, 7, 25, 32, 8, 30, 4]"
80,100,0.6,0.3,2.0,2.0,10,0.6,0.4,0.4061169697656911,0.3999695938725548,0.007423945896761556,0.5302826379542396,0.20450002775002774,56.38870902061463,"[8, 19, 30, 25, 4, 28, 24, 7, 2, 32]"
100,200,0.7,0.3,2.0,2.0,10,0.6,0.4,0.41270822358440123,0.39987990171933646,0.008966756698235824,0.5351278600269179,0.19700796425796424,135.33830819129943,"[14, 19, 8, 24, 7, 2, 25, 32, 3, 30]"
50,100,0.7,0.2,1.5,2.0,10,0.6,0.4,0.41651774739392505,0.3994426076092294,0.016777764182441913,0.5313593539703904,0.2015674880674881,33.73432149887085,"[2, 8, 24, 32, 25, 7, 23, 30, 4, 19]"
50,100,0.6,0.3,2.0,2.0,10,0.6,0.4,0.40433919198791335,0.39891929762370737,0.004393413512222184,0.546971736204576,0.17684063975240444,33.64231824874878,"[2, 15, 24, 8, 32, 7, 25, 19, 30, 4]"
100,100,0.7,0.2,2.0,1.5,10,0.6,0.4,0.4061393469697642,0.39847961035524965,0.008161348025904628,0.528129205921938,0.20400521700521698,63.669569683074954,"[19, 24, 32, 2, 8, 21, 25, 4, 31, 7]"
50,100,0.7,0.2,2.0,1.5,10,0.6,0.4,0.4096725253212467,0.3965317287995302,0.013601324338516926,0.5362045760430687,0.18702245793422262,33.80140552520752,"[8, 24, 2, 30, 25, 21, 19, 32, 23, 7]"
80,100,0.7,0.2,2.0,2.0,10,0.6,0.4,0.40906533439642456,0.39580019113531895,0.01437923244165487,0.5456258411843876,0.17106171606171605,56.452289485931395,"[2, 24, 8, 14, 23, 32, 30, 31, 7, 25]"
80,100,0.8,0.3,2.0,2.0,10,0.6,0.4,0.4037503801716453,0.3950700468366687,0.010536686606760775,0.5313593539703902,0.19063608613608612,57.52660613059997,"[31, 2, 4, 23, 20, 30, 24, 7, 8, 25]"
80,100,0.8,0.3,2.0,1.5,10,0.6,0.4,0.4038510807272584,0.39450397785256464,0.008247558287786763,0.5378196500672947,0.1795304695304695,56.397867345809935,"[30, 2, 22, 23, 29, 7, 8, 24, 32, 25]"
50,100,0.7,0.3,2.0,2.0,10,0.6,0.4,0.40708371350497863,0.39091798929349403,0.010179559078435858,0.522207267833109,0.19398407148407149,33.82710590362549,"[8, 25, 2, 30, 23, 31, 3, 24, 7, 4]"
